[03:20:20] [Render thread/INFO]: StateOutput State: inworld,unpaused
[04:45:01] [Render thread/INFO]: [CHAT] 419 936
[04:45:01] [Render thread/INFO]: [CHAT] 420 936
[04:45:01] [Render thread/INFO]: [CHAT] 421 936
[04:45:01] [Render thread/INFO]: [CHAT] 422 936
[04:45:01] [Render thread/INFO]: [CHAT] 423 935
[04:45:01] [Render thread/INFO]: [CHAT] 424 936
[04:45:01] [Render thread/INFO]: [CHAT] 425 937
[04:45:01] [Render thread/INFO]: [CHAT] 426 933
[04:45:01] [Render thread/INFO]: [CHAT] 427 933
[04:45:01] [Render thread/INFO]: [CHAT] 428 935
[04:45:01] [Render thread/INFO]: [CHAT] 429 933
[04:45:01] [Render thread/INFO]: [CHAT] 430 930
[04:45:01] [Render thread/INFO]: [CHAT] 431 933
[04:45:01] [Render thread/INFO]: [CHAT] 432 932
[04:45:01] [Render thread/INFO]: [CHAT] 433 936
[04:45:01] [Render thread/INFO]: [CHAT] 434 937
[04:45:01] [Render thread/INFO]: [CHAT] 435 940
[04:45:02] [Render thread/INFO]: [CHAT] 436 942
[04:45:02] [Render thread/INFO]: [CHAT] 437 942
[04:45:02] [Render thread/INFO]: [CHAT] 438 943
[04:45:02] [Render thread/INFO]: [CHAT] 439 943
[04:45:02] [Render thread/INFO]: [CHAT] 440 944
[04:45:02] [Render thread/INFO]: [CHAT] 441 945
[04:45:02] [Render thread/INFO]: [CHAT] 442 944
[04:45:02] [Render thread/INFO]: [CHAT] 443 946
[04:45:02] [Render thread/INFO]: [CHAT] 444 946
[04:45:02] [Render thread/INFO]: [CHAT] 445 949
[04:45:02] [Render thread/INFO]: [CHAT] 446 950
[04:45:02] [Render thread/INFO]: [CHAT] 447 949
[04:45:02] [Render thread/INFO]: [CHAT] 448 951
[04:45:02] [Render thread/INFO]: [CHAT] 449 952
[04:45:02] [Render thread/INFO]: [CHAT] 450 952
[04:45:02] [Render thread/INFO]: [CHAT] 451 952
[04:45:02] [Render thread/INFO]: [CHAT] 452 952
[04:45:02] [Render thread/INFO]: [CHAT] 453 952
[04:45:02] [Render thread/INFO]: [CHAT] 454 953
[04:45:02] [Render thread/INFO]: [CHAT] 455 952
[04:45:03] [Render thread/INFO]: [CHAT] 456 951
[04:45:03] [Render thread/INFO]: [CHAT] 457 952
[04:45:03] [Render thread/INFO]: [CHAT] 458 952
[04:45:03] [Render thread/INFO]: [CHAT] 459 951
[04:45:03] [Render thread/INFO]: [CHAT] 460 951
[04:45:03] [Render thread/INFO]: [CHAT] 461 951
[04:45:03] [Render thread/INFO]: [CHAT] 462 951
[04:45:03] [Render thread/INFO]: [CHAT] 463 951
[04:45:03] [Render thread/INFO]: [CHAT] 464 952
[04:45:03] [Render thread/INFO]: [CHAT] 465 952
[04:45:03] [Render thread/INFO]: [CHAT] 466 951
[04:45:03] [Render thread/INFO]: [CHAT] 467 951
[04:45:03] [Render thread/INFO]: [CHAT] 468 952
[04:45:03] [Render thread/INFO]: [CHAT] 469 952
[04:45:03] [Render thread/INFO]: [CHAT] 470 953
[04:45:03] [Render thread/INFO]: [CHAT] 471 953
[04:45:03] [Render thread/INFO]: [CHAT] 472 955
[04:45:03] [Render thread/INFO]: [CHAT] 473 955
[04:45:03] [Render thread/INFO]: [CHAT] 474 955
[04:45:03] [Render thread/INFO]: [CHAT] 475 955
[04:45:04] [Render thread/INFO]: [CHAT] 476 955
[04:45:04] [Render thread/INFO]: [CHAT] 477 955
[04:45:04] [Render thread/INFO]: [CHAT] 478 955
[04:45:04] [Render thread/INFO]: [CHAT] 479 954
[04:45:04] [Render thread/INFO]: [CHAT] 480 954
[04:45:04] [Render thread/INFO]: [CHAT] 481 953
[04:45:04] [Render thread/INFO]: [CHAT] 482 953
[04:45:04] [Render thread/INFO]: [CHAT] 483 952
[04:45:04] [Render thread/INFO]: [CHAT] 484 952
[04:45:04] [Render thread/INFO]: [CHAT] 485 952
[04:45:04] [Render thread/INFO]: [CHAT] 486 952
[04:45:04] [Render thread/INFO]: [CHAT] 487 951
[04:45:04] [Render thread/INFO]: [CHAT] 488 949
[04:45:04] [Render thread/INFO]: [CHAT] 489 947
[04:45:04] [Render thread/INFO]: [CHAT] 490 945
[04:45:04] [Render thread/INFO]: [CHAT] 491 944
[04:45:04] [Render thread/INFO]: [CHAT] 492 943
[04:45:04] [Render thread/INFO]: [CHAT] 493 945
[04:45:04] [Render thread/INFO]: [CHAT] 494 944
[04:45:04] [Render thread/INFO]: [CHAT] 495 944
[04:45:05] [Render thread/INFO]: [CHAT] 496 943
[04:45:05] [Render thread/INFO]: [CHAT] 497 944
[04:45:05] [Render thread/INFO]: [CHAT] 498 944
[04:45:05] [Render thread/INFO]: [CHAT] 499 949
[04:45:05] [Render thread/INFO]: [CHAT] 500 948
[04:45:05] [Render thread/INFO]: [CHAT] 501 949
[04:45:05] [Render thread/INFO]: [CHAT] 502 950
[04:45:05] [Render thread/INFO]: [CHAT] 503 951
[04:45:05] [Render thread/INFO]: [CHAT] 504 952
[04:45:05] [Render thread/INFO]: [CHAT] 505 951
[04:45:05] [Render thread/INFO]: [CHAT] 506 954
[04:45:05] [Render thread/INFO]: [CHAT] 507 954
[04:45:05] [Render thread/INFO]: [CHAT] 508 955
[04:45:05] [Render thread/INFO]: [CHAT] 509 980
[04:45:05] [Render thread/INFO]: [CHAT] 510 982
[04:45:05] [Render thread/INFO]: [CHAT] 511 982
[04:45:05] [Render thread/INFO]: [CHAT] 512 984
[04:45:05] [Render thread/INFO]: [CHAT] 513 985
[04:45:05] [Render thread/INFO]: [CHAT] 514 988
[04:45:05] [Render thread/INFO]: [CHAT] 515 988
[04:45:06] [Render thread/INFO]: [CHAT] 516 988
[04:45:06] [Render thread/INFO]: [CHAT] 517 989
[04:45:06] [Render thread/INFO]: [CHAT] 518 989
[04:45:06] [Render thread/INFO]: [CHAT] 519 990
[04:45:06] [Render thread/INFO]: [CHAT] 520 990
[04:45:06] [Render thread/INFO]: [CHAT] 521 990
[04:45:06] [Render thread/INFO]: [CHAT] 522 990
[04:45:06] [Render thread/INFO]: [CHAT] 523 990
[04:45:06] [Render thread/INFO]: [CHAT] 524 990
[04:45:06] [Render thread/INFO]: [CHAT] 525 990
[04:45:06] [Render thread/INFO]: [CHAT] 526 990
[04:45:06] [Render thread/INFO]: [CHAT] 527 990
[04:45:06] [Render thread/INFO]: [CHAT] 528 990
[04:45:06] [Render thread/INFO]: [CHAT] 529 990
[04:45:06] [Render thread/INFO]: [CHAT] 530 990
[04:45:06] [Render thread/INFO]: [CHAT] 531 990
[04:45:06] [Render thread/INFO]: [CHAT] 532 990
[04:45:06] [Render thread/INFO]: [CHAT] 533 990
[04:45:06] [Render thread/INFO]: [CHAT] 534 990
[04:45:06] [Render thread/INFO]: [CHAT] 535 990
[04:45:07] [Render thread/INFO]: [CHAT] 536 990
[04:45:07] [Render thread/INFO]: [CHAT] 537 990
[04:45:07] [Render thread/INFO]: [CHAT] 538 990
[04:45:07] [Render thread/INFO]: [CHAT] 539 990
[04:45:07] [Render thread/INFO]: [CHAT] 540 990
[04:45:07] [Render thread/INFO]: [CHAT] 541 990
[04:45:07] [Render thread/INFO]: [CHAT] 542 990
[04:45:07] [Render thread/INFO]: [CHAT] 543 995
[04:45:07] [Render thread/INFO]: [CHAT] 544 995
[04:45:07] [Render thread/INFO]: [CHAT] 545 995
[04:45:07] [Render thread/INFO]: [CHAT] 546 995
[04:45:07] [Render thread/INFO]: [CHAT] 547 995
[04:45:07] [Render thread/INFO]: [CHAT] 548 995
[04:45:07] [Render thread/INFO]: [CHAT] 549 995
[04:45:07] [Render thread/INFO]: [CHAT] 550 995
[04:45:07] [Render thread/INFO]: [CHAT] 551 995
[04:45:07] [Render thread/INFO]: [CHAT] 552 995
[04:45:07] [Render thread/INFO]: [CHAT] 553 995
[04:45:07] [Render thread/INFO]: [CHAT] 554 995
[04:45:07] [Render thread/INFO]: [CHAT] 555 995
[04:45:08] [Render thread/INFO]: [CHAT] 556 995
[04:45:08] [Render thread/INFO]: [CHAT] 557 995
[04:45:08] [Render thread/INFO]: [CHAT] 558 995
[04:45:08] [Render thread/INFO]: [CHAT] 559 995
[04:45:08] [Render thread/INFO]: [CHAT] 560 995
[04:45:08] [Render thread/INFO]: [CHAT] 561 995
[04:45:08] [Render thread/INFO]: [CHAT] 562 996
[04:45:08] [Render thread/INFO]: [CHAT] 563 996
[04:45:08] [Render thread/INFO]: [CHAT] 564 996
[04:45:08] [Render thread/INFO]: [CHAT] 565 996
[04:45:08] [Render thread/INFO]: [CHAT] 566 996
[04:45:08] [Render thread/INFO]: [CHAT] 567 996
[04:45:08] [Render thread/INFO]: [CHAT] 568 996
[04:45:08] [Render thread/INFO]: [CHAT] 569 996
[04:45:08] [Render thread/INFO]: [CHAT] 570 996
[04:45:08] [Render thread/INFO]: [CHAT] 571 996
[04:45:08] [Render thread/INFO]: [CHAT] 572 996
[04:45:08] [Render thread/INFO]: [CHAT] 573 996
[04:45:08] [Render thread/INFO]: [CHAT] 574 996
[04:45:08] [Render thread/INFO]: [CHAT] 575 996
[04:45:09] [Render thread/INFO]: [CHAT] 576 996
[04:45:09] [Render thread/INFO]: [CHAT] 577 996
[04:45:09] [Render thread/INFO]: [CHAT] 578 996
[04:45:09] [Render thread/INFO]: [CHAT] 579 996
[04:45:09] [Render thread/INFO]: [CHAT] 580 996
[04:45:09] [Render thread/INFO]: [CHAT] 581 996
[04:45:09] [Render thread/INFO]: [CHAT] 582 996
[04:45:09] [Render thread/INFO]: [CHAT] 583 996
[04:45:09] [Render thread/INFO]: [CHAT] 584 998
[04:45:09] [Render thread/INFO]: [CHAT] 585 998
[04:45:09] [Render thread/INFO]: [CHAT] 586 998
[04:45:09] [Render thread/INFO]: [CHAT] 587 998
[04:45:09] [Render thread/INFO]: [CHAT] 588 998
[04:45:09] [Render thread/INFO]: [CHAT] 589 998
[04:45:09] [Render thread/INFO]: [CHAT] 590 998
[04:45:09] [Render thread/INFO]: [CHAT] 591 998
[04:45:09] [Render thread/INFO]: [CHAT] 592 998
[04:45:09] [Render thread/INFO]: [CHAT] 593 998
[04:45:09] [Render thread/INFO]: [CHAT] 594 998
[04:45:09] [Render thread/INFO]: [CHAT] 595 998
[04:45:10] [Render thread/INFO]: [CHAT] 596 998
[04:45:10] [Render thread/INFO]: [CHAT] 597 998
[04:45:10] [Render thread/INFO]: [CHAT] 598 998
[04:45:10] [Render thread/INFO]: [CHAT] 599 998
[04:45:12] [Sound engine/WARN]: Maximum sound pool size 8 reached
[04:45:12] [Render thread/WARN]: Failed to create new sound handle
[04:45:12] [Render thread/INFO]: [CHAT] 1 503
[04:45:13] [Render thread/INFO]: [CHAT] 2 503
[04:45:13] [Render thread/INFO]: [CHAT] 3 503
[04:45:13] [Render thread/INFO]: [CHAT] 4 503
[04:45:13] [Render thread/INFO]: [CHAT] 5 503
[04:45:13] [Render thread/INFO]: [CHAT] 6 503
[04:45:13] [Render thread/INFO]: [CHAT] 7 503
[04:45:13] [Render thread/INFO]: [CHAT] 8 503
[04:45:13] [Render thread/INFO]: [CHAT] 9 503
[04:45:13] [Render thread/INFO]: [CHAT] 10 503
[04:45:13] [Render thread/INFO]: [CHAT] 11 503
[04:45:13] [Render thread/INFO]: [CHAT] 12 503
[04:45:13] [Render thread/INFO]: [CHAT] 13 503
[04:45:13] [Render thread/INFO]: [CHAT] 14 503
[04:45:13] [Render thread/INFO]: [CHAT] 15 503
[04:45:13] [Render thread/INFO]: [CHAT] 16 503
[04:45:13] [Render thread/INFO]: [CHAT] 17 503
[04:45:13] [Render thread/INFO]: [CHAT] 18 503
[04:45:13] [Render thread/INFO]: [CHAT] 19 503
[04:45:13] [Render thread/INFO]: [CHAT] 20 503
[04:45:13] [Render thread/INFO]: [CHAT] 21 503
[04:45:14] [Render thread/INFO]: [CHAT] 22 503
[04:45:14] [Render thread/INFO]: [CHAT] 23 503
[04:45:14] [Render thread/INFO]: [CHAT] 24 503
[04:45:14] [Render thread/INFO]: [CHAT] 25 503
[04:45:14] [Render thread/INFO]: [CHAT] 26 503
[04:45:14] [Render thread/INFO]: StateOutput State: inworld,gamescreenopen
[04:45:14] [Render thread/INFO]: [CHAT] 27 503
[04:45:14] [Render thread/INFO]: [CHAT] 28 503
[04:45:14] [Render thread/INFO]: [CHAT] 29 503
[04:45:14] [Render thread/INFO]: [CHAT] 30 503
[04:45:14] [Render thread/INFO]: [CHAT] 31 502
[04:45:14] [Render thread/INFO]: [CHAT] 32 502
[04:45:14] [Render thread/INFO]: [CHAT] 33 501
[04:45:14] [Render thread/INFO]: [CHAT] 34 501
[04:45:14] [Render thread/INFO]: [CHAT] 35 501
[04:45:14] [Render thread/INFO]: [CHAT] 36 501
[04:45:14] [Render thread/INFO]: StateOutput State: inworld,unpaused
[04:45:14] [Render thread/INFO]: [CHAT] 37 501
[04:45:14] [Render thread/INFO]: [CHAT] 38 499
[04:45:14] [Render thread/INFO]: [CHAT] 39 499
[04:45:14] [Render thread/INFO]: [CHAT] 40 499
[04:45:14] [Render thread/INFO]: [CHAT] 41 498
[04:45:15] [Render thread/INFO]: [CHAT] 42 498
[04:45:15] [Render thread/INFO]: [CHAT] 43 497
[04:45:15] [Render thread/INFO]: [CHAT] 44 496
[04:45:15] [Render thread/INFO]: [CHAT] 45 495
[04:45:15] [Render thread/INFO]: [CHAT] 46 493
[04:45:15] [Render thread/INFO]: [CHAT] 47 490
[04:45:15] [Render thread/INFO]: [CHAT] 48 487
[04:45:15] [Render thread/INFO]: [CHAT] 49 488
[04:45:15] [Render thread/INFO]: [CHAT] 50 489
[04:45:15] [Render thread/INFO]: [CHAT] 51 489
[04:45:15] [Render thread/INFO]: [CHAT] 52 486
[04:45:15] [Render thread/INFO]: [CHAT] 53 481
[04:45:15] [Render thread/INFO]: [CHAT] 54 438
[04:45:15] [Render thread/INFO]: [CHAT] 55 436
[04:45:15] [Render thread/INFO]: [CHAT] 56 433
[04:45:15] [Render thread/INFO]: [CHAT] 57 430
[04:45:15] [Render thread/INFO]: [CHAT] 58 427
[04:45:15] [Render thread/INFO]: [CHAT] 59 426
[04:45:15] [Render thread/INFO]: [CHAT] 60 426
[04:45:15] [Render thread/INFO]: [CHAT] 61 425
[04:45:16] [Render thread/INFO]: [CHAT] 62 423
[04:45:16] [Render thread/INFO]: [CHAT] 63 426
[04:45:16] [Render thread/INFO]: [CHAT] 64 444
[04:45:16] [Render thread/INFO]: [CHAT] 65 439
[04:45:16] [Render thread/INFO]: [CHAT] 66 440
[04:45:16] [Render thread/INFO]: [CHAT] 67 442
[04:45:16] [Render thread/INFO]: [CHAT] 68 447
[04:45:16] [Render thread/INFO]: [CHAT] 69 452
[04:45:16] [Render thread/INFO]: [CHAT] 70 452
[04:45:16] [Render thread/INFO]: [CHAT] 71 453
[04:45:16] [Render thread/INFO]: [CHAT] 72 454
[04:45:16] [Render thread/INFO]: [CHAT] 73 454
[04:45:16] [Render thread/INFO]: [CHAT] 74 453
[04:45:16] [Render thread/INFO]: [CHAT] 75 453
[04:45:16] [Render thread/INFO]: [CHAT] 76 453
[04:45:16] [Render thread/INFO]: [CHAT] 77 453
[04:45:16] [Render thread/INFO]: [CHAT] 78 453
[04:45:16] [Render thread/INFO]: [CHAT] 79 454
[04:45:16] [Render thread/INFO]: [CHAT] 80 453
[04:45:16] [Render thread/INFO]: [CHAT] 81 454
[04:45:17] [Render thread/INFO]: [CHAT] 82 454
[04:45:17] [Render thread/INFO]: [CHAT] 83 456
[04:45:17] [Render thread/INFO]: [CHAT] 84 458
[04:45:17] [Render thread/INFO]: [CHAT] 85 457
[04:45:17] [Render thread/INFO]: [CHAT] 86 457
[04:45:17] [Render thread/INFO]: [CHAT] 87 457
[04:45:17] [Render thread/INFO]: [CHAT] 88 457
[04:45:17] [Render thread/INFO]: [CHAT] 89 458
[04:45:17] [Render thread/INFO]: [CHAT] 90 57
[04:45:17] [Render thread/INFO]: [CHAT] 91 57
[04:45:17] [Render thread/INFO]: [CHAT] 92 57
[04:45:17] [Render thread/INFO]: [CHAT] 93 57
[04:45:17] [Render thread/INFO]: [CHAT] 94 58
[04:45:17] [Render thread/INFO]: [CHAT] 95 58
[04:45:17] [Render thread/INFO]: [CHAT] 96 61
[04:45:17] [Render thread/INFO]: [CHAT] 97 62
[04:45:17] [Render thread/INFO]: [CHAT] 98 62
[04:45:17] [Render thread/INFO]: [CHAT] 99 62
[04:45:17] [Render thread/INFO]: [CHAT] 100 68
[04:45:17] [Render thread/INFO]: [CHAT] 101 85
[04:45:18] [Render thread/INFO]: [CHAT] 102 85
[04:45:18] [Render thread/INFO]: [CHAT] 103 86
[04:45:18] [Render thread/INFO]: [CHAT] 104 85
[04:45:18] [Render thread/INFO]: [CHAT] 105 132
[04:45:18] [Render thread/INFO]: [CHAT] 106 132
[04:45:18] [Render thread/INFO]: [CHAT] 107 132
[04:45:18] [Render thread/INFO]: [CHAT] 108 131
[04:45:18] [Render thread/INFO]: [CHAT] 109 133
[04:45:18] [Render thread/INFO]: [CHAT] 110 134
[04:45:18] [Render thread/INFO]: [CHAT] 111 136
[04:45:18] [Render thread/INFO]: [CHAT] 112 245
[04:45:18] [Render thread/INFO]: [CHAT] 113 248
[04:45:18] [Render thread/INFO]: [CHAT] 114 245
[04:45:18] [Render thread/INFO]: [CHAT] 115 247
[04:45:18] [Render thread/INFO]: [CHAT] 116 247
[04:45:18] [Render thread/INFO]: [CHAT] 117 341
[04:45:18] [Render thread/INFO]: [CHAT] 118 342
[04:45:18] [Render thread/INFO]: [CHAT] 119 341
[04:45:18] [Render thread/INFO]: [CHAT] 120 341
[04:45:18] [Render thread/INFO]: [CHAT] 121 436
[04:45:19] [Render thread/INFO]: [CHAT] 122 439
[04:45:19] [Render thread/INFO]: [CHAT] 123 440
[04:45:19] [Render thread/INFO]: [CHAT] 124 440
[04:45:19] [Render thread/INFO]: [CHAT] 125 440
[04:45:19] [Render thread/INFO]: [CHAT] 126 444
[04:45:19] [Render thread/INFO]: [CHAT] 127 449
[04:45:19] [Render thread/INFO]: [CHAT] 128 456
[04:45:19] [Render thread/INFO]: [CHAT] 129 510
[04:45:19] [Render thread/INFO]: [CHAT] 130 514
[04:45:19] [Render thread/INFO]: [CHAT] 131 517
[04:45:19] [Render thread/INFO]: [CHAT] 132 519
[04:45:19] [Render thread/INFO]: [CHAT] 133 522
[04:45:19] [Render thread/INFO]: [CHAT] 134 523
[04:45:19] [Render thread/INFO]: [CHAT] 135 522
[04:45:19] [Render thread/INFO]: [CHAT] 136 523
[04:45:19] [Render thread/INFO]: [CHAT] 137 523
[04:45:19] [Render thread/INFO]: [CHAT] 138 543
[04:45:19] [Render thread/INFO]: [CHAT] 139 543
[04:45:19] [Render thread/INFO]: [CHAT] 140 543
[04:45:19] [Render thread/INFO]: [CHAT] 141 542
[04:45:20] [Render thread/INFO]: [CHAT] 142 543
[04:45:20] [Render thread/INFO]: [CHAT] 143 552
[04:45:20] [Render thread/INFO]: [CHAT] 144 552
[04:45:20] [Render thread/INFO]: [CHAT] 145 552
[04:45:20] [Render thread/INFO]: [CHAT] 146 552
[04:45:20] [Render thread/INFO]: [CHAT] 147 552
[04:45:20] [Render thread/INFO]: [CHAT] 148 553
[04:45:20] [Render thread/INFO]: [CHAT] 149 552
[04:45:20] [Render thread/INFO]: [CHAT] 150 601
[04:45:20] [Render thread/INFO]: [CHAT] 151 614
[04:45:20] [Render thread/INFO]: [CHAT] 152 646
[04:45:20] [Render thread/INFO]: [CHAT] 153 646
[04:45:20] [Render thread/INFO]: [CHAT] 154 646
[04:45:20] [Render thread/INFO]: [CHAT] 155 646
[04:45:20] [Render thread/INFO]: [CHAT] 156 646
[04:45:20] [Render thread/INFO]: [CHAT] 157 647
[04:45:20] [Render thread/INFO]: [CHAT] 158 647
[04:45:20] [Render thread/INFO]: [CHAT] 159 647
[04:45:20] [Render thread/INFO]: [CHAT] 160 646
[04:45:20] [Render thread/INFO]: [CHAT] 161 646
[04:45:21] [Render thread/INFO]: [CHAT] 162 647
[04:45:21] [Render thread/INFO]: [CHAT] 163 647
[04:45:21] [Render thread/INFO]: [CHAT] 164 646
[04:45:21] [Render thread/INFO]: [CHAT] 165 647
[04:45:21] [Render thread/INFO]: [CHAT] 166 647
[04:45:21] [Render thread/INFO]: [CHAT] 167 893
[04:45:21] [Render thread/INFO]: [CHAT] 168 893
[04:45:21] [Render thread/INFO]: [CHAT] 169 893
[04:45:21] [Render thread/INFO]: [CHAT] 170 893
[04:45:21] [Render thread/INFO]: [CHAT] 171 893
[04:45:21] [Render thread/INFO]: [CHAT] 172 893
[04:45:21] [Render thread/INFO]: [CHAT] 173 893
[04:45:21] [Render thread/INFO]: [CHAT] 174 893
[04:45:21] [Render thread/INFO]: [CHAT] 175 893
[04:45:21] [Render thread/INFO]: [CHAT] 176 893
[04:45:21] [Render thread/INFO]: [CHAT] 177 893
[04:45:21] [Render thread/INFO]: [CHAT] 178 893
[04:45:21] [Render thread/INFO]: [CHAT] 179 893
[04:45:21] [Render thread/INFO]: [CHAT] 180 899
[04:45:21] [Render thread/INFO]: [CHAT] 181 902
[04:45:22] [Render thread/INFO]: [CHAT] 182 905
[04:45:22] [Render thread/INFO]: [CHAT] 183 906
[04:45:22] [Render thread/INFO]: [CHAT] 184 909
[04:45:22] [Render thread/INFO]: [CHAT] 185 908
[04:45:22] [Render thread/INFO]: [CHAT] 186 908
[04:45:22] [Render thread/INFO]: [CHAT] 187 905
[04:45:22] [Render thread/INFO]: [CHAT] 188 905
[04:45:22] [Render thread/INFO]: [CHAT] 189 906
[04:45:22] [Render thread/INFO]: [CHAT] 190 906
[04:45:22] [Render thread/INFO]: [CHAT] 191 906
[04:45:22] [Render thread/INFO]: [CHAT] 192 906
[04:45:22] [Render thread/INFO]: [CHAT] 193 906
[04:45:22] [Render thread/INFO]: [CHAT] 194 906
[04:45:22] [Render thread/INFO]: [CHAT] 195 906
[04:45:22] [Render thread/INFO]: [CHAT] 196 906
[04:45:22] [Render thread/INFO]: [CHAT] 197 906
[04:45:22] [Render thread/INFO]: [CHAT] 198 905
[04:45:22] [Render thread/INFO]: [CHAT] 199 905
[04:45:22] [Render thread/INFO]: [CHAT] 200 904
[04:45:22] [Render thread/INFO]: [CHAT] 201 907
[04:45:23] [Render thread/INFO]: [CHAT] 202 907
[04:45:23] [Render thread/INFO]: [CHAT] 203 908
[04:45:23] [Render thread/INFO]: [CHAT] 204 906
[04:45:23] [Render thread/INFO]: [CHAT] 205 927
[04:45:23] [Render thread/INFO]: [CHAT] 206 927
[04:45:23] [Render thread/INFO]: [CHAT] 207 929
[04:45:23] [Render thread/INFO]: [CHAT] 208 932
[04:45:23] [Render thread/INFO]: [CHAT] 209 934
[04:45:23] [Render thread/INFO]: [CHAT] 210 936
[04:45:23] [Render thread/INFO]: [CHAT] 211 937
[04:45:23] [Render thread/INFO]: [CHAT] 212 939
[04:45:23] [Render thread/INFO]: [CHAT] 213 941
[04:45:23] [Render thread/INFO]: [CHAT] 214 942
[04:45:23] [Render thread/INFO]: [CHAT] 215 943
[04:45:23] [Render thread/INFO]: [CHAT] 216 944
[04:45:23] [Render thread/INFO]: [CHAT] 217 944
[04:45:23] [Render thread/INFO]: [CHAT] 218 944
[04:45:23] [Render thread/INFO]: [CHAT] 219 944
[04:45:23] [Render thread/INFO]: [CHAT] 220 944
[04:45:23] [Render thread/INFO]: [CHAT] 221 943
[04:45:24] [Render thread/INFO]: [CHAT] 222 943
[04:45:24] [Render thread/INFO]: [CHAT] 223 945
[04:45:24] [Render thread/INFO]: [CHAT] 224 945
[04:45:24] [Render thread/INFO]: [CHAT] 225 946
[04:45:24] [Render thread/INFO]: [CHAT] 226 947
[04:45:24] [Render thread/INFO]: [CHAT] 227 948
[04:45:24] [Render thread/INFO]: [CHAT] 228 949
[04:45:24] [Render thread/INFO]: [CHAT] 229 950
[04:45:24] [Render thread/INFO]: [CHAT] 230 950
[04:45:24] [Render thread/INFO]: [CHAT] 231 950
[04:45:24] [Render thread/INFO]: [CHAT] 232 951
[04:45:24] [Render thread/INFO]: [CHAT] 233 951
[04:45:24] [Render thread/INFO]: [CHAT] 234 951
[04:45:24] [Render thread/INFO]: [CHAT] 235 952
[04:45:24] [Render thread/INFO]: [CHAT] 236 952
[04:45:24] [Render thread/INFO]: [CHAT] 237 952
[04:45:24] [Render thread/INFO]: [CHAT] 238 952
[04:45:24] [Render thread/INFO]: [CHAT] 239 952
[04:45:24] [Render thread/INFO]: [CHAT] 240 952
[04:45:24] [Render thread/INFO]: [CHAT] 241 952
[04:45:25] [Render thread/INFO]: [CHAT] 242 952
[04:45:25] [Render thread/INFO]: [CHAT] 243 952
[04:45:25] [Render thread/INFO]: [CHAT] 244 952
[04:45:25] [Render thread/INFO]: [CHAT] 245 952
[04:45:25] [Render thread/INFO]: [CHAT] 246 952
[04:45:25] [Render thread/INFO]: [CHAT] 247 952
[04:45:25] [Render thread/INFO]: [CHAT] 248 952
[04:45:25] [Render thread/INFO]: [CHAT] 249 952
[04:45:25] [Render thread/INFO]: [CHAT] 250 952
[04:45:25] [Render thread/INFO]: [CHAT] 251 952
[04:45:25] [Render thread/INFO]: [CHAT] 252 952
[04:45:25] [Render thread/INFO]: [CHAT] 253 952
[04:45:25] [Render thread/INFO]: [CHAT] 254 952
[04:45:25] [Render thread/INFO]: [CHAT] 255 952
